prov,year,provyear,SEXO,NED,EDAD,quintil,household_income,presidente,gobernador,soct2r,idio2r,atrib_respon,pol1b,aprobacion,aprobaciong,local_income,desempleo,desempleo2,desempleo3,dependencia,industrializacion,pbgpm,pbgnac,pbgdif,pbggw,pbggw2,pbggw3,pbggw4,tfpc,dependencia_fiscal1,dependencia_fiscal2,dependencia_fiscal_cat_1,dependencia_fiscal_cat_2,dependencia_fiscal_ratio1,dependencia_fiscal_ratio2,dependencia_fiscal_cat_ratio1,dependencia_fiscal_cat_ratio2,ideo,partyidgober,partyidpresi,copartisan,fpv,ofi,meses,desempleo1,peronista,NED_z,EDAD_z,desempleo_z,desempleo2_z,desempleo3_z,industrializacion_z,dependencia_fiscal1_z,dependencia_fiscal2_z,dependencia_fiscal_ratio1_z,dependencia_fiscal_ratio2_z,pbgpm_z,pbggw_z,pbggw2_z,pbggw3_z,pbggw4_z,pbgdif_z,tfpc_z,local_income_z
Buenos Aires,2017,Buenos Aires 2017,Hombre,16,32,4,3,0,0,1,1,2,3,1,1,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,1,NO,NO,SI,1,0,17,35.41607659147174,No,1.4539356042724516,-0.57131983415043,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
CABA,2017,CABA 2017,Hombre,10,78,2,1,NA,NA,3,2,1,0,4,3,40.16,2.8761322384517243,8.804523424878836,-0.3954765751211635,1,14.35,41.11787992,13.731115904188897,27.386764015811103,2.251623376623377,2.0978985903718756,0.2007442893,0.007042730602,0.4006073594,71.12,71.12,0,0,3.44298646,3.44298646,0,0,NA,NO,NO,SI,NA,NA,20,58.62516212710764,No,-0.12536630734550988,2.0659702488067526,1.4446077650448679,0.6077851332724425,0.08702520067020432,-1.152314387062231,2.173892643714385,2.14706459159704,1.0510813465443243,1.0360021976434484,3.210075524318754,0.5919205780636002,0.8234401551553752,-0.8568398621280622,-0.16366805431342035,3.2225103641573902,-0.2860714281766663,1.4153190746195397
Buenos Aires,2017,Buenos Aires 2017,Hombre,15,71,4,2,1,1,2,2,3,1,4,4,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,6,NO,NO,SI,0,1,17,35.41607659147174,No,1.1907186190027914,1.6646434970523987,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Santa Fe,2017,Santa Fe 2017,Hombre,7,38,5,2,0,0,1,2,2,0,1,3,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,1,NO,NO,NO,0,0,22,-1.831877237569564,No,-0.9150172631544907,-0.22732547550384097,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
Buenos Aires,2017,Buenos Aires 2017,Hombre,10,25,4,3,0,NA,1,2,2,1,2,1,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,3,NO,NO,SI,1,0,17,35.41607659147174,No,-0.12536630734550988,-0.9726465859047839,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Neuquen,2017,Neuquen 2017,Mujer,13,30,3,1,0,NA,1,2,3,0,1,1,44.44,-1.959700766229803,5.021834061135371,-4.178165938864629,1,7.36,21.36027954,13.731115904188897,7.6291636358111035,-0.6634103666982577,-2.067392863848564,1.587913296,-0.01240498021,0.6544579234,36.48,36.48,0,0,1.041238114,1.041238114,0,0,NA,NO,NO,NO,NA,NA,23,-42.950108459869845,No,0.6642846484634709,-0.6859846203659596,-1.2847558261719487,-0.7988763142861133,-1.2884281049354052,-1.9124465710156275,0.14193160958053574,0.11212897228614371,-0.1849696734365338,-0.19057160884683794,0.8755110271030521,-0.1461058373364764,-0.23872436641665346,0.11395801387013575,-0.9934053901125359,0.8879506388303764,0.5550968706546905,1.8529062386800532
Cordoba,2017,Cordoba 2017,Hombre,12,49,2,3,0,NA,1,1,2,0,3,3,37.63,-0.9104525705393628,9.010077059869593,-0.18992294013040656,0,26.79,14.38940494,13.731115904188897,0.6582890358111033,2.088320585430412,1.002246944401966,0.787799236,0.002575095128,0.6017357348,31.72,31.72,0,0,0.7782467773,0.7782467773,0,0,6,NO,NO,NO,NA,NA,21,-9.64527935335034,Yes,0.40106766319381065,0.40333084868157226,-0.6925559258248885,0.6842239697569893,0.1617681677869881,0.20048165991634606,-0.13728705446326092,-0.16749843960530725,-0.3203172049610394,-0.32488138591708204,0.05183021350706868,0.5505756797806602,0.5440449869800331,-0.44599468565862505,-0.354279895025852,0.06427150885168531,0.38039474277079127,1.1566518958641432
Buenos Aires,2017,Buenos Aires 2017,Hombre,7,18,3,NA,0,NA,1,2,1,2,3,3,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,3,NO,NO,SI,NA,NA,17,35.41607659147174,No,-0.9150172631544907,-1.3739733376591377,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Buenos Aires,2017,Buenos Aires 2017,Hombre,12,47,5,3,0,1,1,3,0,2,4,4,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,6,NO,NO,SI,0,0,17,35.41607659147174,No,0.40106766319381065,0.2886660624660426,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Santiago del Estero,2017,Santiago del Estero 2017,Hombre,11,29,2,2,0,0,2,2,2,2,4,4,20,2.9714142105762544,3.1298904538341157,-6.070109546165884,1,12.03,12.01258843,13.731115904188897,-1.7185274741888978,5.963345427481626,4.838750775061395,5.721095041,0.0438397667,1.008490467,10.04,10.04,1,1,0.126017409,0.126017409,1,1,5,NO,NO,NO,0,1,40,193.43906510851417,Yes,0.13785067792415037,-0.7433170134737245,1.4983852932110115,-1.5024297593175635,-1.9763725377044277,-1.404604325083959,-1.4090224822929907,-1.4410955593125885,-0.6559846687448099,-0.6579751758276117,-0.22901519959578165,1.5316520396400588,1.5223674646718826,3.0065284503348373,1.406278917461738,-0.2165733301984663,1.7282317565435004,-0.6458391560954018
CABA,2017,CABA 2017,Mujer,11,46,4,2,0,0,1,1,1,3,4,3,40.16,2.8761322384517243,8.804523424878836,-0.3954765751211635,1,14.35,41.11787992,13.731115904188897,27.386764015811103,2.251623376623377,2.0978985903718756,0.2007442893,0.007042730602,0.4006073594,71.12,71.12,0,0,3.44298646,3.44298646,0,0,6,NO,NO,SI,NA,NA,20,58.62516212710764,No,0.13785067792415037,0.23133366935827773,1.4446077650448679,0.6077851332724425,0.08702520067020432,-1.152314387062231,2.173892643714385,2.14706459159704,1.0510813465443243,1.0360021976434484,3.210075524318754,0.5919205780636002,0.8234401551553752,-0.8568398621280622,-0.16366805431342035,3.2225103641573902,-0.2860714281766663,1.4153190746195397
CABA,2017,CABA 2017,Mujer,12,70,5,3,1,NA,3,2,0,2,4,4,40.16,2.8761322384517243,8.804523424878836,-0.3954765751211635,1,14.35,41.11787992,13.731115904188897,27.386764015811103,2.251623376623377,2.0978985903718756,0.2007442893,0.007042730602,0.4006073594,71.12,71.12,0,0,3.44298646,3.44298646,0,0,5,NO,NO,SI,0,1,20,58.62516212710764,No,0.40106766319381065,1.607311103944634,1.4446077650448679,0.6077851332724425,0.08702520067020432,-1.152314387062231,2.173892643714385,2.14706459159704,1.0510813465443243,1.0360021976434484,3.210075524318754,0.5919205780636002,0.8234401551553752,-0.8568398621280622,-0.16366805431342035,3.2225103641573902,-0.2860714281766663,1.4153190746195397
Santa Fe,2017,Santa Fe 2017,Mujer,7,49,2,2,0,0,1,2,2,1,3,3,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,3,NO,NO,NO,1,0,22,-1.831877237569564,No,-0.9150172631544907,0.40333084868157226,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
Santa Fe,2017,Santa Fe 2017,Mujer,15,50,3,1,1,0,1,2,2,2,4,2,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,8,NO,NO,NO,NA,NA,22,-1.831877237569564,No,1.1907186190027914,0.4606632417893371,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
Mendoza,2017,Mendoza 2017,Hombre,12,24,2,3,1,NA,1,1,2,1,4,4,38.89,0.2874633364037571,4.663774403470716,-4.536225596529284,0,21.06,10.87639708,13.731115904188897,-2.8547188241888968,1.1966224366706877,0.08095863811064681,-0.6475649052,-0.01808580846,0.4977747865,38.4,38.4,0,0,0.762321044,0.762321044,0,0,5,NO,NO,SI,NA,NA,21,7.213324185573347,No,0.40106766319381065,-1.0299789790125486,-0.01644737150036923,-0.932027273281181,-1.4186249813850949,-0.42263098873214644,0.2545576253292942,0.22491986111630896,-0.3285133254755773,-0.333014664054845,-0.36326793964201887,0.3248161015748406,0.3091131067414227,-1.4505214973381018,-1.2357781476495764,-0.35082579582986834,0.03590603000824799,1.285474285283827
Buenos Aires,2017,Buenos Aires 2017,Mujer,12,52,2,3,NA,1,1,2,1,0,3,5,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,7,NO,NO,SI,0,0,17,35.41607659147174,No,0.40106766319381065,0.5753280280048667,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Salta,2017,Salta 2017,Mujer,14,20,5,3,1,0,2,2,0,3,3,4,22.22,1.472448057813911,7.295796986518637,-1.9042030134813623,1,17.07,7.89617911,13.731115904188897,-5.834936794188897,3.729268526507526,2.3360255232658713,3.383383786,0.00177857143,0.6646979544,18.14,18.14,1,1,0.2870131411,0.2870131411,1,1,6,NO,NO,NO,0,0,22,24.809741248097406,Yes,0.9275016337331312,-1.259308551443608,0.6523627697170846,0.04673792276257363,-0.46157463594007686,-0.8565261838643426,-0.9338814783529163,-0.9652589970603294,-0.5731288028477048,-0.575754593359232,-0.7154114658249414,0.9660298506237365,0.8841633920598386,1.3705020468542919,-0.3882636094829579,-0.7029686022255623,0.58902860324777,-0.4188663747369113
Buenos Aires,2017,Buenos Aires 2017,Hombre,7,17,3,2,0,NA,2,2,1,2,3,4,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,2,NO,NO,SI,NA,NA,17,35.41607659147174,No,-0.9150172631544907,-1.4313057307669026,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Mendoza,2017,Mendoza 2017,Hombre,15,59,5,2,0,0,1,1,0,3,1,2,38.89,0.2874633364037571,4.663774403470716,-4.536225596529284,0,21.06,10.87639708,13.731115904188897,-2.8547188241888968,1.1966224366706877,0.08095863811064681,-0.6475649052,-0.01808580846,0.4977747865,38.4,38.4,0,0,0.762321044,0.762321044,0,0,3,NO,NO,SI,1,0,21,7.213324185573347,No,1.1907186190027914,0.9766547797592207,-0.01644737150036923,-0.932027273281181,-1.4186249813850949,-0.42263098873214644,0.2545576253292942,0.22491986111630896,-0.3285133254755773,-0.333014664054845,-0.36326793964201887,0.3248161015748406,0.3091131067414227,-1.4505214973381018,-1.2357781476495764,-0.35082579582986834,0.03590603000824799,1.285474285283827
Neuquen,2017,Neuquen 2017,Mujer,10,54,5,1,0,0,1,1,1,0,3,4,44.44,-1.959700766229803,5.021834061135371,-4.178165938864629,1,7.36,21.36027954,13.731115904188897,7.6291636358111035,-0.6634103666982577,-2.067392863848564,1.587913296,-0.01240498021,0.6544579234,36.48,36.48,0,0,1.041238114,1.041238114,0,0,6,NO,NO,NO,0,1,23,-42.950108459869845,No,-0.12536630734550988,0.6899928142203965,-1.2847558261719487,-0.7988763142861133,-1.2884281049354052,-1.9124465710156275,0.14193160958053574,0.11212897228614371,-0.1849696734365338,-0.19057160884683794,0.8755110271030521,-0.1461058373364764,-0.23872436641665346,0.11395801387013575,-0.9934053901125359,0.8879506388303764,0.5550968706546905,1.8529062386800532
Cordoba,2017,Cordoba 2017,Hombre,17,35,3,2,1,0,3,2,0,2,3,3,37.63,-0.9104525705393628,9.010077059869593,-0.18992294013040656,0,26.79,14.38940494,13.731115904188897,0.6582890358111033,2.088320585430412,1.002246944401966,0.787799236,0.002575095128,0.6017357348,31.72,31.72,0,0,0.7782467773,0.7782467773,0,0,8,NO,NO,NO,0,1,21,-9.64527935335034,Yes,1.717152589542112,-0.39932265482713547,-0.6925559258248885,0.6842239697569893,0.1617681677869881,0.20048165991634606,-0.13728705446326092,-0.16749843960530725,-0.3203172049610394,-0.32488138591708204,0.05183021350706868,0.5505756797806602,0.5440449869800331,-0.44599468565862505,-0.354279895025852,0.06427150885168531,0.38039474277079127,1.1566518958641432
Salta,2017,Salta 2017,Mujer,12,26,3,1,0,0,1,1,0,0,1,1,22.22,1.472448057813911,7.295796986518637,-1.9042030134813623,1,17.07,7.89617911,13.731115904188897,-5.834936794188897,3.729268526507526,2.3360255232658713,3.383383786,0.00177857143,0.6646979544,18.14,18.14,1,1,0.2870131411,0.2870131411,1,1,1,NO,NO,NO,1,0,22,24.809741248097406,Yes,0.40106766319381065,-0.915314192797019,0.6523627697170846,0.04673792276257363,-0.46157463594007686,-0.8565261838643426,-0.9338814783529163,-0.9652589970603294,-0.5731288028477048,-0.575754593359232,-0.7154114658249414,0.9660298506237365,0.8841633920598386,1.3705020468542919,-0.3882636094829579,-0.7029686022255623,0.58902860324777,-0.4188663747369113
Chaco,2017,Chaco 2017,Mujer,13,33,2,2,0,NA,2,2,1,1,4,4,26.98,1.8,1.3986013986013983,-7.801398601398601,1,11.63,8.38751375,13.731115904188897,-5.343602154188897,3.93550440224886,2.8284984973623475,2.393380521,0.01374341672,0.9906329197,10.92,10.92,1,1,0.1986897269,0.1986897269,1,1,8,NO,NO,NO,0,0,18,209.09,Yes,0.6642846484634709,-0.5139874410426651,0.8372344028709974,-2.1462409038218677,-2.6059001105480086,-1.448102590260119,-1.3574022250748097,-1.3893997352654295,-0.6185841255887085,-0.6208613950513989,-0.6573552047034045,1.0182445203334718,1.0097457976771755,0.6776570782518938,0.1222169787026413,-0.6449124597719894,1.6690583497684763,0.06779598529300566
CABA,2017,CABA 2017,Hombre,12,21,2,1,0,1,1,1,2,1,1,4,40.16,2.8761322384517243,8.804523424878836,-0.3954765751211635,1,14.35,41.11787992,13.731115904188897,27.386764015811103,2.251623376623377,2.0978985903718756,0.2007442893,0.007042730602,0.4006073594,71.12,71.12,0,0,3.44298646,3.44298646,0,0,6,NO,NO,SI,1,0,20,58.62516212710764,No,0.40106766319381065,-1.2019761583358433,1.4446077650448679,0.6077851332724425,0.08702520067020432,-1.152314387062231,2.173892643714385,2.14706459159704,1.0510813465443243,1.0360021976434484,3.210075524318754,0.5919205780636002,0.8234401551553752,-0.8568398621280622,-0.16366805431342035,3.2225103641573902,-0.2860714281766663,1.4153190746195397
Buenos Aires,2017,Buenos Aires 2017,Mujer,18,45,4,2,0,1,1,2,1,0,3,5,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,5,NO,NO,SI,NA,NA,17,35.41607659147174,No,1.9803695748117722,0.1740012762505129,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Mendoza,2017,Mendoza 2017,Mujer,11,19,2,1,0,1,1,1,1,2,3,4,38.89,0.2874633364037571,4.663774403470716,-4.536225596529284,0,21.06,10.87639708,13.731115904188897,-2.8547188241888968,1.1966224366706877,0.08095863811064681,-0.6475649052,-0.01808580846,0.4977747865,38.4,38.4,0,0,0.762321044,0.762321044,0,0,5,NO,NO,SI,0,0,21,7.213324185573347,No,0.13785067792415037,-1.316640944551373,-0.01644737150036923,-0.932027273281181,-1.4186249813850949,-0.42263098873214644,0.2545576253292942,0.22491986111630896,-0.3285133254755773,-0.333014664054845,-0.36326793964201887,0.3248161015748406,0.3091131067414227,-1.4505214973381018,-1.2357781476495764,-0.35082579582986834,0.03590603000824799,1.285474285283827
CABA,2017,CABA 2017,Hombre,10,41,5,1,0,0,1,1,1,3,2,2,40.16,2.8761322384517243,8.804523424878836,-0.3954765751211635,1,14.35,41.11787992,13.731115904188897,27.386764015811103,2.251623376623377,2.0978985903718756,0.2007442893,0.007042730602,0.4006073594,71.12,71.12,0,0,3.44298646,3.44298646,0,0,4,NO,NO,SI,1,0,20,58.62516212710764,No,-0.12536630734550988,-0.05532829618054646,1.4446077650448679,0.6077851332724425,0.08702520067020432,-1.152314387062231,2.173892643714385,2.14706459159704,1.0510813465443243,1.0360021976434484,3.210075524318754,0.5919205780636002,0.8234401551553752,-0.8568398621280622,-0.16366805431342035,3.2225103641573902,-0.2860714281766663,1.4153190746195397
Cordoba,2017,Cordoba 2017,Hombre,7,29,2,2,0,NA,NA,1,0,0,2,2,37.63,-0.9104525705393628,9.010077059869593,-0.18992294013040656,0,26.79,14.38940494,13.731115904188897,0.6582890358111033,2.088320585430412,1.002246944401966,0.787799236,0.002575095128,0.6017357348,31.72,31.72,0,0,0.7782467773,0.7782467773,0,0,5,NO,NO,NO,0,1,21,-9.64527935335034,Yes,-0.9150172631544907,-0.7433170134737245,-0.6925559258248885,0.6842239697569893,0.1617681677869881,0.20048165991634606,-0.13728705446326092,-0.16749843960530725,-0.3203172049610394,-0.32488138591708204,0.05183021350706868,0.5505756797806602,0.5440449869800331,-0.44599468565862505,-0.354279895025852,0.06427150885168531,0.38039474277079127,1.1566518958641432
Buenos Aires,2017,Buenos Aires 2017,Hombre,7,42,2,1,0,NA,2,1,1,3,3,4,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,5,NO,SI,SI,1,0,17,35.41607659147174,No,-0.9150172631544907,0.0020040969272183766,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Santa Fe,2017,Santa Fe 2017,Mujer,7,37,1,2,0,0,1,1,1,3,1,1,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,5,NO,NO,NO,1,0,22,-1.831877237569564,No,-0.9150172631544907,-0.2846578686116058,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
Tucuman,2017,Tucuman 2017,Mujer,7,30,1,2,0,0,1,2,1,2,2,4,35.16,1.8580194962434131,7.874762808349146,-1.325237191650853,0,21.76,7.233205548,13.731115904188897,-6.497910356188897,3.276826284515903,1.9801079532154504,1.392140407,0.02443743456,0.1750168029,24.46,24.46,1,1,0.4089693174,0.4089693174,1,1,NA,SI,NO,NO,1,0,19,31.13681059027268,Yes,-0.9150172631544907,-0.6859846203659596,0.869980839829058,0.2620368338571578,-0.251052338999109,-0.3465090246738661,-0.5631541765132534,-0.59398898799436906,-0.5103645018502095,-0.5134715270927667,-0.7937486378837799,0.8514808074788152,0.7934031128172815,-0.02305189905414705,0.5784776644628741,-0.78130561416191735,-1.03359635643928,0.9041191166049212
San Juan,2017,San Juan 2017,Hombre,8,18,2,1,0,1,1,1,1,2,2,4,50,-0.9852456720435016,6.0698027314112295,-3.13019726858877,1,20.23,10.16807012,13.731115904188897,-3.5630457841888976,2.302368911365451,1.1513228186402762,-2.642961026,-0.01233489388,1.014011937,14.95,14.95,1,1,0.194676538,0.194676538,1,1,7,NO,NO,NO,NA,NA,17,-16.88054251434533,Yes,-0.6518002778848304,-1.3739733376591377,-0.734769453033532,-0.40917021236411905,-0.9073680090369781,-0.5128898889726783,-1.1210049107688222,-1.1526563592312808,-0.6206494986081101,-0.6229109321702382,-0.44696408398304177,0.6047683007320102,0.5820598789458347,-2.846981702613306,-0.9904151541257764,-0.4345217690945792,1.7465278968150206,2.4213605919923094
Santa Fe,2017,Santa Fe 2017,Hombre,17,48,5,1,0,NA,2,1,3,3,2,1,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,5,NO,NO,NO,0,0,22,-1.831877237569564,No,1.717152589542112,0.34599845557380743,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
Chaco,2017,Chaco 2017,Hombre,13,22,1,3,1,1,1,1,2,1,4,4,26.98,1.8,1.3986013986013983,-7.801398601398601,1,11.63,8.38751375,13.731115904188897,-5.343602154188897,3.93550440224886,2.8284984973623475,2.393380521,0.01374341672,0.9906329197,10.92,10.92,1,1,0.1986897269,0.1986897269,1,1,5,NO,NO,NO,1,0,18,209.09,Yes,0.6642846484634709,-1.1446437652280783,0.8372344028709974,-2.1462409038218677,-2.6059001105480086,-1.448102590260119,-1.3574022250748097,-1.3893997352654295,-0.6185841255887085,-0.6208613950513989,-0.6573552047034045,1.0182445203334718,1.0097457976771755,0.6776570782518938,0.1222169787026413,-0.6449124597719894,1.6690583497684763,0.06779598529300566
Buenos Aires,2017,Buenos Aires 2017,Mujer,9,49,2,2,1,1,3,2,1,3,4,5,40.37,2.6032629803774245,10.10513102149694,0.90513102149694,0,32.69,11.52731267,13.731115904188897,-2.2038032341888965,2.5459430076728484,1.4682051920741048,0.02487919413,0.002212566262,0.2602006723,42.33,42.33,0,0,1.634454114,1.634454114,0,0,10,NO,NO,SI,0,1,17,35.41607659147174,No,-0.38858329261517016,0.40333084868157226,1.2905992586656476,1.0914395887770658,0.5599493152461268,0.8420810712647064,0.48508900131503396,0.4557887116905532,0.12032677574814046,0.11238403111551042,-0.2863555414827535,0.6664362377134954,0.6628660405967591,-0.9799174828279459,-0.3697472031493103,-0.2739135548808249,-0.7513280432159521,1.4367894728561537
Santa Fe,2017,Santa Fe 2017,Mujer,17,26,3,1,0,0,1,1,2,3,1,2,32,-0.13369131928780664,7.804878048780488,-1.3951219512195117,0,31.05,13.68195145,13.731115904188897,-0.049164454188897366,5.83215749512867,4.973591935618006,-0.2541135665,0.002419093446,0.6550899309,28.68,28.68,0,0,0.6188636038,0.6188636038,1,1,3,NO,NO,NO,1,0,22,-1.831877237569564,No,1.717152589542112,-0.915314192797019,-0.2541487525040563,0.23604892218791987,-0.2764636837638925,0.6637381840424506,-0.3156115793987949,-0.346084013586402,-0.40234317346043064,-0.4062784340865894,-0.03176272133420911,1.4984379611821281,1.556752452700922,-1.1751680818034842,-0.3609357128367067,-0.01932125512424236,0.5571911132880206,0.5810407431396826
